transaction_date|customer_code|product_description|invoice_no
20150401|50631|NF-SPBL-05:LEMON:3-4 Y|2012-104-1045994-2015-04-01
20150401|33761|BAS-522-S:ROSE PINK:L14|2012-103-1039723-2015-04-01
20150401|51311|GECSWI1102:NAVY:S|2012-103-1039743-2015-04-01
20150401|51311|CALESP1117:GREEN:XL|2012-103-1039743-2015-04-01
20150401|51311|PABD35BY:MID BLUE:2-3 Y|2012-103-1039743-2015-04-01
20150401|51311|BSPSSP1205:GREEN:XL|2012-103-1039743-2015-04-01
20150401|51311|SPBT52-GI:RUSTCORAL:2-3 Y|2012-103-1039743-2015-04-01
20150401|51311|KEPA1110CD:DARK BLUE:28|2012-103-1039743-2015-04-01
20150401|51311|GC-SP-12SK:MID BLUE:1634|2012-103-1039743-2015-04-01
20150401|23091|000000:RED:7-8 Y|2012-103-1039746-2015-04-01
20150401|23091|INJ-10:BLACK:1432|2012-103-1039752-2015-04-01
20150401|74705|AIPA114SP:MELANGE:M|2012-103-1039754-2015-04-01
20150401|74705|JYWI1110FR:MID BLUE:42|2012-103-1039754-2015-04-01
20150401|89598|053-1:BLACK:40|2012-103-1039775-2015-04-01
20150401|89598|OCWIBOD9BZ:DARK BLUE:9-10 Y|2012-103-1039775-2015-04-01
20150401|89598|RAD-04:EMERALD:S10|2012-103-1039775-2015-04-01
20150401|62482|CAUSWI1002:WHITE:L|2012-103-1039779-2015-04-01
20150401|62482|W-CAT-KT-5:PURPLE:S10|2012-103-1039779-2015-04-01
20150401|11388|DICSWI1101:AQUA:L|2012-103-1039792-2015-04-01
20150401|11388|BSVSWI1108:NAVY:L|2012-103-1039792-2015-04-01
20150401|11388|BCPSPK1210:TERACOTTA:XXL|2012-103-1039792-2015-04-01
20150401|11388|PSXEE11008D:WHITE:34|2012-103-1039792-2015-04-01
20150401|14769|W11SBBCP29:LIME GREEN:13-14 Y|2012-103-1039794-2015-04-01
20150401|14769|HP-766:LIGHT BLUE:XL16|2012-103-1039794-2015-04-01
20150401|61582|GL-RR 28BX:LIGHT GREEN:12-18 M|2012-103-1039808-2015-04-01
20150401|56784|SPLG1GYGI:WHITE:3-4 Y|2012-103-1039837-2015-04-01
20150401|56784|BOHO-01:INK:L14|2012-103-1039837-2015-04-01
20150401|56784|W11SED1201B:LIGHT BROWN:1432|2012-103-1039837-2015-04-01
20150401|64363|WFC-06:BLACK:XS8|2012-103-1039841-2015-04-01
20150401|64363|HOLST-T:ROSE PINK:L14|2012-103-1039841-2015-04-01
20150401|64363|BPHAS1001:GREY:S|2012-103-1039841-2015-04-01
20150401|36069|ABFSSP1202:DARK BLUE:40|2012-103-1039846-2015-04-01
20150401|54868|SS12CCP18:EMERALD:XL16|2012-103-1039852-2015-04-01
20150401|54868|SC-WVR-02:CRIMSON:5-6 Y|2012-103-1039852-2015-04-01
20150401|54868|WI11LTWT18:BLACK:2L18|2012-103-1039852-2015-04-01
20150401|54868|OB-915A:PURPLE:S10|2012-103-1039852-2015-04-01
20150401|54868|CX 2887:BLACK:NA|2012-103-1039852-2015-04-01
20150401|62739|SPICA-S:LEMON:M12|2012-103-1039859-2015-04-01
20150401|32275|CC-WSHT 35:CRIMSON:7-8 Y|2012-102-1022716-2015-04-01
20150401|32275|OCWIBOD9BZ:MID BLUE:11-12 Y|2012-102-1022716-2015-04-01
20150401|32275|STDDSU1107:LIGHT BLUE:L|2012-102-1022716-2015-04-01
20150401|32275|BTFAS101SP:WHITE:M|2012-102-1022716-2015-04-01
20150401|32275|W11AGDNW08:MID BLUE:11-12 Y|2012-102-1022716-2015-04-01
20150401|32275|VL-RDB12GX:MID BLUE:12-18 M|2012-102-1022716-2015-04-01
20150401|32275|BTFAS101SP:WHITE:M|2012-102-1022716-2015-04-01
20150401|54860|SUBT04GYSK:PURPLE:4Y|2012-102-1022725-2015-04-01
20150401|54860|WH5453:ROSE PINK:24|2012-102-1022725-2015-04-01
20150401|54860|W11MGSSL06:FUCHSIA:8-9 Y|2012-102-1022725-2015-04-01
20150401|54860|NISP1204CD:MID BLUE:34|2012-102-1022725-2015-04-01
20150401|10047|WIBT7GX-GI:MULTI:6-12 M|2012-102-1022735-2015-04-01
20150401|10047|PERSEUS-S:BROWN:XL16|2012-102-1022735-2015-04-01
20150401|10047|LBIKSP1105CD:LIGHT GREY:S|2012-102-1022735-2015-04-01
20150401|10047|NF-PO06:NAVY:9-10 Y|2012-102-1022735-2015-04-01
20150401|43423|BPHAS1101:MUSTARD BROWN:XXL|2012-102-1022749-2015-04-01
20150401|43423|MH -005:DARK BLUE:38|2012-102-1022749-2015-04-01
20150401|43423|SL-WBO-01:BLUSH:2-3 Y|2012-102-1022749-2015-04-01
20150401|60472|4374:BLACK:39|2012-102-1022750-2015-04-01
20150401|60472|SVGSP129SP:ROYAL BLUE:M|2012-102-1022750-2015-04-01
20150401|13574|BTSAS111SP:BLACK:S|2012-102-1022755-2015-04-01
20150401|13574|BSDCWI1116:WINE:S|2012-102-1022755-2015-04-01
20150401|19810|2222:NAVY:3-6 M|2012-102-1022762-2015-04-01
20150401|19810|GSDDWI1107:BROWN:L|2012-102-1022762-2015-04-01
20150401|64655|SS12CCP18:RED:M12|2012-102-1022769-2015-04-01
20150401|93910|TAR-06LYY:GREY:826|2012-102-1022774-2015-04-01
20150401|93910|W11CGJKT09:BROWN:11-12 Y|2012-102-1022774-2015-04-01
20150401|83864|PDL-08:PEACHAPRICOT:M12|2012-102-1022779-2015-04-01
20150401|83864|PABT22GYGI:IVORY:2-3 Y|2012-102-1022779-2015-04-01
20150401|83864|DDCSPA1107:MID BLUE:L|2012-102-1022779-2015-04-01
20150401|78223|PNP-3038:MULTI:NA|2026-104-1047714-2015-04-01
20150401|39048|AFBTWI1124:BLACK:L|2026-104-1047721-2015-04-01
20150401|50932|DE-WSHT17:MULTI:2-3 Y|2026-104-1047750-2015-04-01
20150401|50932|11938:GREEN:28|2026-104-1047750-2015-04-01
20150401|96473|GGCAP-1:DARK BLUE:1028|2026-104-1047760-2015-04-01
20150401|96473|ACWIGI40Y:WINE:7-8 Y|2026-104-1047760-2015-04-01
20150401|96473|CASLWI1102:BLACK:XL|2026-104-1047760-2015-04-01
20150401|96473|PACCP-10:GREEN:S10|2026-104-1047760-2015-04-01
20150401|96473|945:BLACK:43|2026-104-1047760-2015-04-01
20150401|96473|DE-PASHT9:MULTI:7-8 Y|2026-104-1047760-2015-04-01
20150401|59571|DE-SMST-02:MIXED (2 CLR):3-4 Y|2026-104-1047767-2015-04-01
20150401|59571|8903265117433:MULTI:NA|2026-104-1047767-2015-04-01
20150401|59571|LARSEN-S:RUBY:S10|2026-104-1047767-2015-04-01
20150401|93820|MC-WBT 17Z:BEIGE:13-14 Y|2026-104-1047776-2015-04-01
20150401|11821|RP-203:WHITE:M12|2026-102-1020284-2015-04-01
20150401|23098|PABT21GYGI:MIXED (2 CLR):3-4 Y|2026-102-1020297-2015-04-01
20150401|23098|GI-SPBCP27:LIME GREEN:2-3 Y|2026-102-1020297-2015-04-01
20150401|23098|TORRENO:BEIGE:1836|2026-102-1020297-2015-04-01
20150401|23098|8306:BRONZE:38|2026-102-1020297-2015-04-01
20150401|23098|I-14(SINGLE):ROSE PINK:NA|2026-102-1020297-2015-04-01
20150401|23098|SLSU115SP:GREY:M|2026-102-1020297-2015-04-01
20150401|23098|WLJC-02:BEIGE:XL16|2026-102-1020297-2015-04-01
20150401|4593|10-V0243:KHAKI:43|2026-102-1020308-2015-04-01
20150401|4593|161:BLACK:41|2026-102-1020308-2015-04-01
20150401|47781|BSDCWI1116:DARK GREEN:XL|2026-102-1020314-2015-04-01
20150401|47781|WR04GY-BD:YELLOW:3-4 Y|2026-102-1020314-2015-04-01
20150401|50581|EVA-1036:ORANGE:4|2026-102-1020317-2015-04-01
20150401|50581|SAP-CAT-01:MIST:XS8|2026-102-1020317-2015-04-01
20150401|36364|FB-SUM07GX:PALE YELLOW:12-18 M|2026-102-1020323-2015-04-01
20150401|36364|SP POLLOCK SOL:WHITE:2L18|2026-102-1020323-2015-04-01
20150401|36364|FD-06:RED:M12|2026-102-1020323-2015-04-01
20150401|36364|OLGA-S:TEAL:XL16|2026-102-1020323-2015-04-01
20150401|11413|BSDCWI1118:DARK GREEN:L|2034-103-1032400-2015-04-01
20150401|11413|NF-SPBL-03:LEMON:2-3 Y|2034-103-1032400-2015-04-01
20150401|11413|HCHAREMZA:BEIGE:8-9 Y|2034-103-1032400-2015-04-01
20150401|63106|9029:BROWN:41|2035-102-1026321-2015-04-01
20150401|63106|BSPSAS1010:ORANGE:S|2035-102-1026321-2015-04-01
20150401|63106|HEIDI-S:BLACK:M12|2035-102-1026321-2015-04-01
20150401|63106|BCPASF1107:TERACOTTA:XL|2035-102-1026321-2015-04-01
20150401|560|AW-A1201:FUCHSIA:37|2035-102-1026351-2015-04-01
20150401|32920|H59 B:LIGHT BLUE:34|2035-102-1026356-2015-04-01
20150401|32920|PACCP-17:WHITE:2L18|2035-102-1026356-2015-04-01
20150401|85198|MED6045:RED:NA|2035-103-1035266-2015-04-01
20150401|85198|SPBS7BX-PV:MULTI:12-18 M|2035-103-1035266-2015-04-01
20150401|85198|ST-WSHT-35:BEIGE:7-8 Y|2035-103-1035266-2015-04-01
20150401|14450|DRAILTUNICO2:MID BLUE:1634|2035-103-1035274-2015-04-01
20150401|14450|SP-YCP-19:BEIGE:M12|2035-103-1035274-2015-04-01
20150401|14450|SADCAS1027:NAVY:L|2035-103-1035274-2015-04-01
20150401|14450|PABSW04-BD:YELLOW:13-14 Y|2035-103-1035274-2015-04-01
20150401|14450|WIST2GX-GI:MULTI:6-12 M|2035-103-1035274-2015-04-01
20150401|14450|LARSEN-S:RUBY:S10|2035-103-1035274-2015-04-01
20150401|14450|DCSS1116SF:LIME GREEN:40|2035-103-1035274-2015-04-01
20150401|14450|BOLSPM1211:LILAC:S|2035-103-1035274-2015-04-01
20150401|14450|NEWI1101CD:MID BLUE:32|2035-103-1035274-2015-04-01
20150401|14450|AMWSWI1102:BLACK:L|2035-103-1035274-2015-04-01
20150401|32920|PE-TS02:MID BLUE:5-6 Y|2035-103-1035309-2015-04-01
20150401|32920|GRSU1112FS:BLACK:36|2035-103-1035309-2015-04-01
20150401|32920|SS11-HF8885:NAVY:43|2035-103-1035309-2015-04-01
20150401|32920|655-X47B:ROSE PINK:23|2035-103-1035309-2015-04-01
20150401|32920|ULBGSP1206CD:YELLOW:M|2035-103-1035309-2015-04-01
20150401|32920|PACCP-15:TURQUOISE:L14|2035-103-1035309-2015-04-01
20150401|560|VNAUT-04:TERACOTTA:L14|2035-103-1035312-2015-04-01
20150401|560|SP12-0B-08:FLAMINGO:L14|2035-103-1035312-2015-04-01
20150401|40228|VPPA25H:BROWN:12|2043-101-1014870-2015-04-01
20150401|40228|PABSC-11:DARK GREEN:2-3 Y|2043-101-1014870-2015-04-01
20150401|40228|FIORELLA-S:FUCHSIA:M12|2043-101-1014870-2015-04-01
20150401|40228|SUBT19GYGI:ORANGE:4Y|2043-101-1014870-2015-04-01
20150401|40228|VR-JKT-03:DARK BLUE:11-12 Y|2043-101-1014870-2015-04-01
20150401|40228|ACFSWI1101:LIGHT GREEN:42|2043-101-1014870-2015-04-01
20150401|40228|ACFSWI1101:LIGHT GREEN:42|2043-101-1014870-2015-04-01
20150401|40228|1420:BROWN:44|2043-101-1014870-2015-04-01
20150401|40228|BLKPRINT-1:LIGHT BLUE:XL16|2043-101-1014870-2015-04-01
20150401|40228|BCPSPK1210:TERACOTTA:XXL|2043-101-1014870-2015-04-01
20150401|82849|NEWI1101CD:MID BLUE:36|2048-106-1067571-2015-04-01
20150401|82849|ABSFWI1103:WINE:M|2048-106-1067571-2015-04-01
20150401|82849|GCPA11-4C:MID BLUE:1028|2048-106-1067571-2015-04-01
20150401|82849|MDS9057:BEIGE:NA|2048-106-1067571-2015-04-01
20150401|82849|8903265117983:MULTI:NA|2048-106-1067571-2015-04-01
20150401|82849|CAUSSM1104:WHITE:S|2048-106-1067571-2015-04-01
20150401|82849|SPRT-04:ROSE PINK:S10|2048-106-1067571-2015-04-01
20150401|82849|TIWA-01:BABY PINK:L14|2048-106-1067571-2015-04-01
20150401|82849|YKSP122SP:BLACK:L|2048-106-1067571-2015-04-01
20150401|82849|ANGELO-T:NAVY:XL16|2048-106-1067571-2015-04-01
20150401|82849|BD-SL01:YELLOW:2-3 Y|2048-106-1067571-2015-04-01
20150401|68248|AC-CD6GX:DARK BLUE:12-18 M|2048-106-1067644-2015-04-01
20150401|10353|BCPWIF1101:MID BLUE:S|2048-106-1067672-2015-04-01
20150401|10353|02070:FUCHSIA:25|2048-106-1067672-2015-04-01
20150401|10353|LEPA114SFS:VIOLET:42|2048-106-1067672-2015-04-01
20150401|10353|WIBT21BXSG:NAVY:18-24 M|2048-106-1067673-2015-04-01
20150401|47405|GK-GID43GY:DARK BLUE:3-4 Y|2048-106-1067692-2015-04-01
20150401|2333|S12RIGLG06:MELANGE:10Y|2048-105-1054876-2015-04-01
20150401|76074|KY-01:BRONZE:36|2048-105-1055020-2015-04-01
20150401|76074|056:BROWN:40|2048-105-1055020-2015-04-01
20150401|72478|WINCAT-03:BLACK:M12|2048-105-1055033-2015-04-01
20150401|72478|GC-4SK:MID BLUE:1432|2048-105-1055033-2015-04-01
20150401|72478|ABSFWI1105:WHITE:L|2048-105-1055033-2015-04-01
20150401|72478|WC-12:BLACK:M12|2048-105-1055034-2015-04-01
20150401|72478|GC-4SK:MID BLUE:1432|2048-105-1055034-2015-04-01
20150401|73014|GVDDSP1208:MID BLUE:M|2048-105-1055036-2015-04-01
20150401|73014|CASLWI1101:BLACK:XL|2048-105-1055036-2015-04-01
20150401|27979|CABOSP1223:BLACK:XL|2048-105-1055047-2015-04-01
20150401|27979|NWSP1201:BEIGE:36|2048-105-1055047-2015-04-01
20150401|27979|PIWI1104CD:MID BLUE:36|2048-105-1055047-2015-04-01
20150401|27979|W11LF3023:BLACK:14|2048-105-1055047-2015-04-01
20150401|27979|AFSTPA1103:BLACK:S|2048-105-1055047-2015-04-01
20150401|27979|KT-NAL-01:WHITE:8-9 Y|2048-105-1055047-2015-04-01
20150401|20041|PABD15BYDO:DARK BLUE:5-6 Y|2048-105-1055051-2015-04-01
20150401|34048|W11MGFT22:TERACOTTA:13-14 Y|2049-104-1041753-2015-04-01
20150401|34048|GI-WBCP-71:MAROON:7-8 Y|2049-104-1041753-2015-04-01
20150401|34048|RORB478552:SILVER:NA|2049-104-1041753-2015-04-01
20150401|34048|PABSC-26:YELLOW:2-3 Y|2049-104-1041753-2015-04-01
20150401|34048|VEGA-S:BLACK:M|2049-104-1041753-2015-04-01
20150401|34048|BMLEWI1012:PURPLE:M|2049-104-1041753-2015-04-01
20150401|34048|WBD40BYAC:DARK BLUE:2-3 Y|2049-104-1041753-2015-04-01
20150401|90347|RB-53676:SILVER:NA|2049-104-1041763-2015-04-01
20150401|90347|MFWI1108CD:DARK BLUE:30|2049-104-1041763-2015-04-01
20150401|90347|WINY-24:CHARCOAL:S10|2049-104-1041763-2015-04-01
20150401|90347|SB-01:LEMON:M12|2049-104-1041763-2015-04-01
20150401|56885|BAS-502:WINE:XL16|2049-104-1041820-2015-04-01
20150401|56608|NISU1102:LIGHT BLUE:32|2049-104-1041823-2015-04-01
20150401|56608|WC-12:WHITE:S10|2049-104-1041823-2015-04-01
20150401|56608|MGTBSM1103:BLACK:L|2049-104-1041823-2015-04-01
20150401|54898|YEPA112SP:MID BLUE:S|2049-104-1041838-2015-04-01
20150401|54898|ALYA-S:LEMON:M12|2049-104-1041838-2015-04-01
20150401|54898|CASGSP1201:WHITE:L|2049-104-1041838-2015-04-01
20150401|54898|GECSWI1106:CAMEL:S|2049-104-1041838-2015-04-01
20150401|54898|WI11MDWT05:BEIGE:L14|2049-104-1041838-2015-04-01
20150401|54898|GRSP1118FR:GREY:30|2049-104-1041838-2015-04-01
20150401|29555|SUBT13GYGI:ORANGE:7-8 Y|2049-103-1030768-2015-04-01
20150401|56705|W-MAH-02:DUSTYSALMON PINK:S10|2049-103-1030790-2015-04-01
20150401|56705|W-MAH-02:DUSTYSALMON PINK:S10|2049-103-1030790-2015-04-01
20150401|585|PAPA1101ND:BEIGE:32|2049-103-1030800-2015-04-01
20150401|585|NMA-01:MID BLUE:M12|2049-103-1030800-2015-04-01
20150401|585|BOLASF1014:WHITE:L|2049-103-1030800-2015-04-01
20150401|585|BOLSPM1211:GREEN:XL|2049-103-1030800-2015-04-01
20150401|585|Herald Glass Vase|2049-103-1030800-2015-04-01
20150401|585|RAVIVRMA-S:VIOLET:L14|2049-103-1030800-2015-04-01
20150401|585|SG-15:MELANGE:XL16|2049-103-1030800-2015-04-01
20150401|585|SMBSC22-GI:YELLOW:5-6 Y|2049-103-1030800-2015-04-01
20150401|585|MK-TEST-03:RED:7-8 Y|2049-103-1030800-2015-04-01
20150401|31970|BPHPA1101:VIOLET:L|2049-103-1030803-2015-04-01
20150401|87795|SPBT03GXSG:RUSTCORAL:6-12 M|2049-103-1030806-2015-04-01
20150401|87795|WINCAT-02:LIGHT BLUE:M12|2049-103-1030806-2015-04-01
20150401|5745|MPLKWI1101:CRIMSON:XL|2049-102-1021679-2015-04-01
20150401|5745|SMBD23GZBB:DARK BLUE:8-9 Y|2049-102-1021679-2015-04-01
20150401|5745|AA-513:DARK BLUE:36|2049-102-1021679-2015-04-01
20150401|5745|DDCSPA1109:INDIGO:M|2049-102-1021679-2015-04-01
20150401|5745|GP-03:FUCHSIA:M12|2049-102-1021679-2015-04-01
20150401|5745|8110102:RED:2|2049-102-1021686-2015-04-01
20150401|4393|45223-L:FUCHSIA:39|2049-102-1021693-2015-04-01
20150401|4393|GRWI1115FR:BLACK:28|2049-102-1021693-2015-04-01
20150401|4393|01221K:BLACK:26|2049-102-1021693-2015-04-01
20150401|54361|HLL 89-8210 (29-35):NAVY:32|2049-102-1021699-2015-04-01
20150401|38155|BSDDSP1202:NAVY:M|2049-102-1021705-2015-04-01
20150401|38155|GC-1P:LIGHT BLUE:1230|2049-102-1021705-2015-04-01
20150401|38155|WNBT08GYSK:IVORY:2-3 Y|2049-102-1021705-2015-04-01
20150401|33771|PE-WTY 03:MAROON:2-3 Y|2049-102-1021709-2015-04-01
20150401|33771|WI11CCP-08:PURPLE:2L18|2049-102-1021709-2015-04-01
20150401|33771|STSLPA1108CD:GREEN:XL|2049-102-1021709-2015-04-01
20150401|33771|8903265117518:MULTI:NA|2049-102-1021709-2015-04-01
20150401|19436|BF12LC:RED:FREE SIZE|2049-102-1021718-2015-04-01
20150401|19436|AW11-1220:BROWN:28|2049-102-1021718-2015-04-01
20150401|19436|FOLG-042F:MULTI:NA|2049-102-1021718-2015-04-01
20150401|19436|KEJLWI1102:STONE:S|2049-102-1021718-2015-04-01
20150401|19436|BB7281SS12:WHITE:32B|2049-102-1021718-2015-04-01
20150401|26416|SPPS6GZ-GL:VIOLET:8-9 Y|2049-102-1021721-2015-04-01
20150401|26416|OF-SWT07GY:WINE:7-8 Y|2049-102-1021721-2015-04-01
20150401|26416|RGB-09:NAVY:20|2049-102-1021721-2015-04-01
20150401|90175|BQ-11:MULTI:NA|2049-102-1021755-2015-04-01
20150401|90175|71478:GREEN:43|2049-102-1021755-2015-04-01
20150401|90175|71478:GREEN:43|2049-102-1021755-2015-04-01
20150401|90175|YKSP121SP:BLACK:S|2049-102-1021755-2015-04-01
20150401|90175|GL-RR 29BX:YELLOW:12-18 M|2049-102-1021755-2015-04-01
20150401|90175|NTFTSP1114:OLIVE GREEN:36|2049-102-1021755-2015-04-01
20150401|90175|LTWT-06:BROWN:M12|2049-102-1021755-2015-04-01
20150401|90175|WH5693:KHAKI:35|2049-102-1021755-2015-04-01
20150401|90175|GRWI1115FR:BLACK:28|2049-102-1021755-2015-04-01
20150401|90175|F-2:BLACK:41|2049-102-1021755-2015-04-01
20150401|52270|PSXEE11008D:WHITE:33|2051-101-1017917-2015-04-01
20150401|52270|GGCAP-1:DARK BLUE:1432|2051-101-1017917-2015-04-01
20150401|52270|NIWI1108CD:MID BLUE:28|2051-101-1017917-2015-04-01
20150401|52270|50286:PURPLE:NA|2051-101-1017917-2015-04-01
20150401|52270|SPBD02BXGK:DARK BLUE:18-24 M|2051-101-1017917-2015-04-01
20150401|55227|CCWI1121FR:GREY:42|2051-101-1017924-2015-04-01
20150401|55227|GI-YDN-04:MULTI:3-4 Y|2051-101-1017924-2015-04-01
20150401|55227|HLL-39-2306:BLACK:22|2051-101-1017924-2015-04-01
20150401|55227|KEWI1112CD:DARK BLUE:36|2051-101-1017924-2015-04-01
20150401|53544|SKWI112SP:SUNSHINE:XL|2051-101-1017929-2015-04-01
20150401|31419|MFSP1202CD:MID BLUE:38|2051-103-1035629-2015-04-01
20150401|31419|WILG18GZGI:INK:8-9 Y|2051-103-1035629-2015-04-01
20150401|53544|CHA10516:RED:NA|2051-103-1035674-2015-04-01
20150401|53544|WIBT27-GI:MAROON:7-8 Y|2051-103-1035674-2015-04-01
20150401|53544|SPBD10GYGK:GREY:2-3 Y|2051-103-1035674-2015-04-01
20150401|53544|BSPSSP1207:VIOLET:L|2051-103-1035674-2015-04-01
20150401|53544|MB-CAP-01:BLACK:1634|2051-103-1035674-2015-04-01
20150401|24261|35674:FUCHSIA:31|2051-103-1035699-2015-04-01
20150401|24261|NF-PC-18BX:DARK BLUE:18-24 M|2051-103-1035699-2015-04-01
20150401|24261|LBIKSP1105CD:LIGHT GREY:S|2051-103-1035699-2015-04-01
20150401|24261|VEGA-S:WHITE:S|2051-103-1035699-2015-04-01
20150401|90289|AW-Sport Shoe Care Kit:MIXED (2 CLR):NA|2051-103-1035700-2015-04-01
20150401|38788|FJ-05D:NAVY:L14|2051-103-1035717-2015-04-01
20150401|38788|PSSWWI1115:WINE:L|2051-103-1035717-2015-04-01
20150401|22114|FSP-02:INDIGO:XL16|2055-102-1021451-2015-04-01
20150401|22114|M1783:BLACK:NA|2055-102-1021451-2015-04-01
20150401|22114|SMBSC35-GI:YELLOW:8-9 Y|2055-102-1021451-2015-04-01
20150401|22114|CAUSWI1002:DARK GREY:S|2055-102-1021451-2015-04-01
20150401|22114|S12RIGNF2B:RED:14Y|2055-102-1021451-2015-04-01
20150401|82563|DJ-05:EMERALD:L14|2055-102-1021453-2015-04-01
20150401|82563|W11SBBCP29:IVORY:13-14 Y|2055-102-1021453-2015-04-01
20150401|75081|BAS-413:BLACK:XS8|2055-102-1021458-2015-04-01
20150401|75081|BAS-413:BLACK:XS8|2055-102-1021458-2015-04-01
20150401|75081|MK-TEST-03:RED:7-8 Y|2055-102-1021458-2015-04-01
20150401|75499|BD-SL04:WHITE:2-3 Y|2055-102-1021467-2015-04-01
20150401|75499|CAKTSP1203:OLIVE GREEN:S|2055-102-1021467-2015-04-01
20150401|75499|AFSSWI1115:DARK BROWN:XL|2055-102-1021467-2015-04-01
20150401|15552|W10-IB-FROG:ORANGE:1|2055-102-1021479-2015-04-01
20150401|15552|RP-201 :GREEN:L14|2055-102-1021479-2015-04-01
20150401|15552|BSPSSP1201:MELANGE:L|2055-102-1021479-2015-04-01
20150401|15552|BSVYAS1111:MID BLUE:M|2055-102-1021479-2015-04-01
20150401|15552|B0984(19-24):NAVY:24|2055-102-1021479-2015-04-01
20150401|92778|AW11-FY1006:ROYAL BLUE:6-12 M|2055-102-1021509-2015-04-01
20150401|92778|AEGRT04:LIGHT GREEN:3-4 Y|2055-102-1021509-2015-04-01
20150401|64797|SADCAS1022:LIGHT BLUE:M|2055-102-1021529-2015-04-01
20150401|46018|MGJLWI1101:DARK GREY:M|2055-102-1021570-2015-04-01
20150401|97556|030060JHB:PURPLE:NA|2055-103-1030998-2015-04-01
20150401|28630|W11LTWT-26:GREY:XL16|2055-103-1031050-2015-04-01
20150401|28630|W11LTWT-26:GREY:XL16|2055-103-1031050-2015-04-01
20150401|28630|KS-CAT-C:GREY:L14|2055-103-1031050-2015-04-01
20150401|28630|03882LR-HB:WHITE:NA|2055-103-1031050-2015-04-01
20150401|28630|FCSTWI1112:WHITE:XL|2055-103-1031050-2015-04-01
20150401|28630|SL-RF04:PURPLE:9-10 Y|2055-103-1031050-2015-04-01
20150401|28630|CBA - 49:MULTI:NA|2055-103-1031050-2015-04-01
20150401|28630|WINCAT-04:BLACK:L14|2055-103-1031050-2015-04-01
20150401|28630|AF-03:BLACK:M12|2055-103-1031050-2015-04-01
20150401|28630|AF-03:BLACK:M12|2055-103-1031050-2015-04-01
20150401|28630|FIORELLA-T:RED:XS8|2055-103-1031050-2015-04-01
20150401|28630|JJ-PIL-01:WHITE:8-9 Y|2055-103-1031050-2015-04-01
20150401|28630|SB-01:FLAMINGO:S10|2055-103-1031050-2015-04-01
20150401|28630|CVS102053:BLACK:41|2055-103-1031050-2015-04-01
20150401|28630|0751-312B:LIGHT BLUE:6-12 M|2055-103-1031050-2015-04-01
20150401|28630|SS-J90M121-9A:LIGHT BLUE:41|2055-103-1031050-2015-04-01
20150401|28630|JYSP118FR:AQUA:40|2055-103-1031050-2015-04-01
20150401|28630|TINT:WHITE:FREE SIZE|2055-103-1031050-2015-04-01
20150401|28630|JYSU113FS:GREY:44|2055-103-1031050-2015-04-01
20150401|28630|Aw11-TX9007:TURQUOISE:39|2055-103-1031050-2015-04-01
20150401|28630|11854:BROWN:42|2055-103-1031050-2015-04-01
20150401|28630|PAST2BX-SK:MULTI:12-18 M|2055-103-1031050-2015-04-01
20150401|28630|MS-SPU-06:DUSTYSALMON PINK:7-8 Y|2055-103-1031050-2015-04-01
20150401|28630|W11MDWT-22:BEIGE:2L18|2055-103-1031050-2015-04-01
20150401|36884|WINY-23:WHITE:L14|2055-103-1031053-2015-04-01
20150401|36884|DRAILTUNICO3:LILAC:1634|2055-103-1031053-2015-04-01
20150401|36884|PA-CAT-09:LAVENDER:S10|2055-103-1031053-2015-04-01
20150401|36884|BOLSPK1201:LIGHT GREEN:XL|2055-103-1031053-2015-04-01
20150401|36884|CAJJPA1101:ROYAL BLUE:M|2055-103-1031053-2015-04-01
20150401|64131|WNF-04:WHITE:XL16|2055-103-1031069-2015-04-01
20150401|64131|W11MGMIF07:BLACK:8-9 Y|2055-103-1031069-2015-04-01
20150401|64131|BSCYAS1112:WHITE:M|2055-103-1031069-2015-04-01
20150401|64131|G560-2:RED:40|2055-103-1031069-2015-04-01
20150401|64131|ESA-02:EMERALD:L14|2055-103-1031069-2015-04-01
20150401|17142|FBFRT11:WHITE:7-8 Y|2062-102-1024139-2015-04-01
20150401|23841|TORRENO:BLACK:1028|2062-102-1024152-2015-04-01
20150401|23841|FB-PFG13X:BABY PINK:12-18 M|2062-102-1024152-2015-04-01
20150401|41416|CCSP112FR:INDIGO:40|2062-102-1024155-2015-04-01
20150401|41416|W11MGVID9:BLACK:9-10 Y|2062-102-1024155-2015-04-01
20150401|41416|PR-03Y-B:LIGHT GREEN:S10|2062-102-1024155-2015-04-01
20150401|50194|ELGA-S:BLACK:XL16|2062-102-1024156-2015-04-01
20150401|50194|PABT23GYGI:IVORY:5-6 Y|2062-102-1024156-2015-04-01
20150401|50194|SU-01:TURQUOISE:M12|2062-102-1024156-2015-04-01
20150401|50194|W11RBWSS04:LIME GREEN:11-12 Y|2062-102-1024156-2015-04-01
20150401|50194|AK-SPF-02B:WHITE:13-14 Y|2062-102-1024156-2015-04-01
20150401|92296|ABCSPA1101:MID BLUE:S|2062-102-1024159-2015-04-01
20150401|92296|JKT-01:BEIGE:M12|2062-102-1024159-2015-04-01
20150401|92296|AFBTWI1120:BLACK:L|2062-102-1024159-2015-04-01
20150401|92296|PR-SU-1P:LIGHT BLUE:1432|2062-102-1024159-2015-04-01
20150401|92296|NH-1899:RED:38|2062-102-1024159-2015-04-01
